lag_11,lag_7,lag_6,lag_3,lag_2,lag_1,t,state,gender,age,wage_increase
0.028896475481770656,0.05131211458343188,-0.06500909346344186,0.11347185213748934,-0.0760626716251962,-0.032144451732831536,2011.75,Aguascalientes,Hombre,15A24,0.10983222741474985
0.029644908147197446,-0.06500909346344186,-0.014096770061964747,-0.0760626716251962,-0.032144451732831536,0.10983222741474985,2012.0,Aguascalientes,Hombre,15A24,0.0865413825917829
0.05882099358580484,-0.014096770061964747,-0.006254018176109155,-0.032144451732831536,0.10983222741474985,0.0865413825917829,2012.25,Aguascalientes,Hombre,15A24,-0.08483702577443153
0.02448854757151908,-0.006254018176109155,0.11347185213748934,0.10983222741474985,0.0865413825917829,-0.08483702577443153,2012.5,Aguascalientes,Hombre,15A24,0.030731347063646997
0.05131211458343188,0.11347185213748934,-0.0760626716251962,0.0865413825917829,-0.08483702577443153,0.030731347063646997,2012.75,Aguascalientes,Hombre,15A24,0.0034405145112181845
-0.06500909346344186,-0.0760626716251962,-0.032144451732831536,-0.08483702577443153,0.030731347063646997,0.0034405145112181845,2013.0,Aguascalientes,Hombre,15A24,0.030391270993969544
-0.014096770061964747,-0.032144451732831536,0.10983222741474985,0.030731347063646997,0.0034405145112181845,0.030391270993969544,2013.25,Aguascalientes,Hombre,15A24,0.044166153622251514
-0.006254018176109155,0.10983222741474985,0.0865413825917829,0.0034405145112181845,0.030391270993969544,0.044166153622251514,2013.5,Aguascalientes,Hombre,15A24,-0.05598884451026376
0.11347185213748934,0.0865413825917829,-0.08483702577443153,0.030391270993969544,0.044166153622251514,-0.05598884451026376,2013.75,Aguascalientes,Hombre,15A24,0.032909494225283
-0.0760626716251962,-0.08483702577443153,0.030731347063646997,0.044166153622251514,-0.05598884451026376,0.032909494225283,2014.0,Aguascalientes,Hombre,15A24,0.050947718770404604
-0.032144451732831536,0.030731347063646997,0.0034405145112181845,-0.05598884451026376,0.032909494225283,0.050947718770404604,2014.25,Aguascalientes,Hombre,15A24,-0.05521604951873782
0.10983222741474985,0.0034405145112181845,0.030391270993969544,0.032909494225283,0.050947718770404604,-0.05521604951873782,2014.5,Aguascalientes,Hombre,15A24,0.04018039897501935
0.0865413825917829,0.030391270993969544,0.044166153622251514,0.050947718770404604,-0.05521604951873782,0.04018039897501935,2014.75,Aguascalientes,Hombre,15A24,-0.003788843463107372
-0.08483702577443153,0.044166153622251514,-0.05598884451026376,-0.05521604951873782,0.04018039897501935,-0.003788843463107372,2015.0,Aguascalientes,Hombre,15A24,0.06770587158955377
0.030731347063646997,-0.05598884451026376,0.032909494225283,0.04018039897501935,-0.003788843463107372,0.06770587158955377,2015.25,Aguascalientes,Hombre,15A24,0.02523096349586118
0.0034405145112181845,0.032909494225283,0.050947718770404604,-0.003788843463107372,0.06770587158955377,0.02523096349586118,2015.5,Aguascalientes,Hombre,15A24,-0.001405547308357069
0.030391270993969544,0.050947718770404604,-0.05521604951873782,0.06770587158955377,0.02523096349586118,-0.001405547308357069,2015.75,Aguascalientes,Hombre,15A24,-0.03959022705374182
0.044166153622251514,-0.05521604951873782,0.04018039897501935,0.02523096349586118,-0.001405547308357069,-0.03959022705374182,2016.0,Aguascalientes,Hombre,15A24,0.08814330762260192
-0.05598884451026376,0.04018039897501935,-0.003788843463107372,-0.001405547308357069,-0.03959022705374182,0.08814330762260192,2016.25,Aguascalientes,Hombre,15A24,-0.0035056973545224412
0.032909494225283,-0.003788843463107372,0.06770587158955377,-0.03959022705374182,0.08814330762260192,-0.0035056973545224412,2016.5,Aguascalientes,Hombre,15A24,-0.029472028189206134
0.050947718770404604,0.06770587158955377,0.02523096349586118,0.08814330762260192,-0.0035056973545224412,-0.029472028189206134,2016.75,Aguascalientes,Hombre,15A24,0.015276748684991182
-0.05521604951873782,0.02523096349586118,-0.001405547308357069,-0.0035056973545224412,-0.029472028189206134,0.015276748684991182,2017.0,Aguascalientes,Hombre,15A24,0.05392729719169931
0.04018039897501935,-0.001405547308357069,-0.03959022705374182,-0.029472028189206134,0.015276748684991182,0.05392729719169931,2017.25,Aguascalientes,Hombre,15A24,0.022383005911149834
-0.003788843463107372,-0.03959022705374182,0.08814330762260192,0.015276748684991182,0.05392729719169931,0.022383005911149834,2017.5,Aguascalientes,Hombre,15A24,1.780019375341446e-05
0.06770587158955377,0.08814330762260192,-0.0035056973545224412,0.05392729719169931,0.022383005911149834,1.780019375341446e-05,2017.75,Aguascalientes,Hombre,15A24,0.012948118981228385
0.02523096349586118,-0.0035056973545224412,-0.029472028189206134,0.022383005911149834,1.780019375341446e-05,0.012948118981228385,2018.0,Aguascalientes,Hombre,15A24,0.06417004270792193
-0.001405547308357069,-0.029472028189206134,0.015276748684991182,1.780019375341446e-05,0.012948118981228385,0.06417004270792193,2018.25,Aguascalientes,Hombre,15A24,0.08667409405914883
-0.03959022705374182,0.015276748684991182,0.05392729719169931,0.012948118981228385,0.06417004270792193,0.08667409405914883,2018.5,Aguascalientes,Hombre,15A24,-0.016833249201317346
0.08814330762260192,0.05392729719169931,0.022383005911149834,0.06417004270792193,0.08667409405914883,-0.016833249201317346,2018.75,Aguascalientes,Hombre,15A24,0.02820945547081477
0.029721369166865852,0.06712858109798736,-0.020866492939431325,-0.02252185428414466,-0.021013737741314986,-0.009460944132595461,2008.0,Aguascalientes,Hombre,25A44,0.07786032433355117
-0.03222844952459758,-0.020866492939431325,0.03136767441943489,-0.021013737741314986,-0.009460944132595461,0.07786032433355117,2008.25,Aguascalientes,Hombre,25A44,0.007871431472458834
0.058676475957500696,0.03136767441943489,0.02105062592291218,-0.009460944132595461,0.07786032433355117,0.007871431472458834,2008.5,Aguascalientes,Hombre,25A44,0.0160197358613281
0.022671773039883325,0.02105062592291218,-0.02252185428414466,0.07786032433355117,0.007871431472458834,0.0160197358613281,2008.75,Aguascalientes,Hombre,25A44,0.015296948814255584
0.06712858109798736,-0.02252185428414466,-0.021013737741314986,0.007871431472458834,0.0160197358613281,0.015296948814255584,2009.0,Aguascalientes,Hombre,25A44,0.04354218675285293
-0.020866492939431325,-0.021013737741314986,-0.009460944132595461,0.0160197358613281,0.015296948814255584,0.04354218675285293,2009.25,Aguascalientes,Hombre,25A44,-0.016295913380093507
0.03136767441943489,-0.009460944132595461,0.07786032433355117,0.015296948814255584,0.04354218675285293,-0.016295913380093507,2009.5,Aguascalientes,Hombre,25A44,-0.011839655210939548
0.02105062592291218,0.07786032433355117,0.007871431472458834,0.04354218675285293,-0.016295913380093507,-0.011839655210939548,2009.75,Aguascalientes,Hombre,25A44,-0.0026377368335021023
-0.02252185428414466,0.007871431472458834,0.0160197358613281,-0.016295913380093507,-0.011839655210939548,-0.0026377368335021023,2010.0,Aguascalientes,Hombre,25A44,0.05788492770361997
-0.021013737741314986,0.0160197358613281,0.015296948814255584,-0.011839655210939548,-0.0026377368335021023,0.05788492770361997,2010.25,Aguascalientes,Hombre,25A44,-0.024728281178562628
-0.009460944132595461,0.015296948814255584,0.04354218675285293,-0.0026377368335021023,0.05788492770361997,-0.024728281178562628,2010.5,Aguascalientes,Hombre,25A44,-0.01735724662892746
0.07786032433355117,0.04354218675285293,-0.016295913380093507,0.05788492770361997,-0.024728281178562628,-0.01735724662892746,2010.75,Aguascalientes,Hombre,25A44,0.07647084692924899
0.007871431472458834,-0.016295913380093507,-0.011839655210939548,-0.024728281178562628,-0.01735724662892746,0.07647084692924899,2011.0,Aguascalientes,Hombre,25A44,0.002588042753036035
0.0160197358613281,-0.011839655210939548,-0.0026377368335021023,-0.01735724662892746,0.07647084692924899,0.002588042753036035,2011.25,Aguascalientes,Hombre,25A44,0.003970329394856309
0.015296948814255584,-0.0026377368335021023,0.05788492770361997,0.07647084692924899,0.002588042753036035,0.003970329394856309,2011.5,Aguascalientes,Hombre,25A44,0.029792592672469587
0.04354218675285293,0.05788492770361997,-0.024728281178562628,0.002588042753036035,0.003970329394856309,0.029792592672469587,2011.75,Aguascalientes,Hombre,25A44,0.019677879468049886
-0.016295913380093507,-0.024728281178562628,-0.01735724662892746,0.003970329394856309,0.029792592672469587,0.019677879468049886,2012.0,Aguascalientes,Hombre,25A44,0.018636803532268376
-0.011839655210939548,-0.01735724662892746,0.07647084692924899,0.029792592672469587,0.019677879468049886,0.018636803532268376,2012.25,Aguascalientes,Hombre,25A44,-0.020340769981754936
-0.0026377368335021023,0.07647084692924899,0.002588042753036035,0.019677879468049886,0.018636803532268376,-0.020340769981754936,2012.5,Aguascalientes,Hombre,25A44,-0.013675663351301548
0.05788492770361997,0.002588042753036035,0.003970329394856309,0.018636803532268376,-0.020340769981754936,-0.013675663351301548,2012.75,Aguascalientes,Hombre,25A44,-0.004749232248824509
-0.024728281178562628,0.003970329394856309,0.029792592672469587,-0.020340769981754936,-0.013675663351301548,-0.004749232248824509,2013.0,Aguascalientes,Hombre,25A44,0.0762696442566917
-0.01735724662892746,0.029792592672469587,0.019677879468049886,-0.013675663351301548,-0.004749232248824509,0.0762696442566917,2013.25,Aguascalientes,Hombre,25A44,0.004188310037535725
0.07647084692924899,0.019677879468049886,0.018636803532268376,-0.004749232248824509,0.0762696442566917,0.004188310037535725,2013.5,Aguascalientes,Hombre,25A44,-0.013131991973779011
0.002588042753036035,0.018636803532268376,-0.020340769981754936,0.0762696442566917,0.004188310037535725,-0.013131991973779011,2013.75,Aguascalientes,Hombre,25A44,-0.0324013171199139
0.003970329394856309,-0.020340769981754936,-0.013675663351301548,0.004188310037535725,-0.013131991973779011,-0.0324013171199139,2014.0,Aguascalientes,Hombre,25A44,0.060855158589260494
0.029792592672469587,-0.013675663351301548,-0.004749232248824509,-0.013131991973779011,-0.0324013171199139,0.060855158589260494,2014.25,Aguascalientes,Hombre,25A44,0.03281005910435053
0.019677879468049886,-0.004749232248824509,0.0762696442566917,-0.0324013171199139,0.060855158589260494,0.03281005910435053,2014.5,Aguascalientes,Hombre,25A44,-0.018728328341008238
0.018636803532268376,0.0762696442566917,0.004188310037535725,0.060855158589260494,0.03281005910435053,-0.018728328341008238,2014.75,Aguascalientes,Hombre,25A44,-0.008613194729713447
-0.020340769981754936,0.004188310037535725,-0.013131991973779011,0.03281005910435053,-0.018728328341008238,-0.008613194729713447,2015.0,Aguascalientes,Hombre,25A44,0.08377135830601157
-0.013675663351301548,-0.013131991973779011,-0.0324013171199139,-0.018728328341008238,-0.008613194729713447,0.08377135830601157,2015.25,Aguascalientes,Hombre,25A44,-0.016133035078041646
-0.004749232248824509,-0.0324013171199139,0.060855158589260494,-0.008613194729713447,0.08377135830601157,-0.016133035078041646,2015.5,Aguascalientes,Hombre,25A44,0.038228582938026
0.0762696442566917,0.060855158589260494,0.03281005910435053,0.08377135830601157,-0.016133035078041646,0.038228582938026,2015.75,Aguascalientes,Hombre,25A44,-0.005556163215603482
0.004188310037535725,0.03281005910435053,-0.018728328341008238,-0.016133035078041646,0.038228582938026,-0.005556163215603482,2016.0,Aguascalientes,Hombre,25A44,-0.021471680669643223
-0.013131991973779011,-0.018728328341008238,-0.008613194729713447,0.038228582938026,-0.005556163215603482,-0.021471680669643223,2016.25,Aguascalientes,Hombre,25A44,0.016841434194740268
-0.0324013171199139,-0.008613194729713447,0.08377135830601157,-0.005556163215603482,-0.021471680669643223,0.016841434194740268,2016.5,Aguascalientes,Hombre,25A44,0.012795175314241014
0.060855158589260494,0.08377135830601157,-0.016133035078041646,-0.021471680669643223,0.016841434194740268,0.012795175314241014,2016.75,Aguascalientes,Hombre,25A44,0.026998434550581152
0.03281005910435053,-0.016133035078041646,0.038228582938026,0.016841434194740268,0.012795175314241014,0.026998434550581152,2017.0,Aguascalientes,Hombre,25A44,0.08694036044334097
-0.018728328341008238,0.038228582938026,-0.005556163215603482,0.012795175314241014,0.026998434550581152,0.08694036044334097,2017.25,Aguascalientes,Hombre,25A44,-0.002141743267113916
-0.008613194729713447,-0.005556163215603482,-0.021471680669643223,0.026998434550581152,0.08694036044334097,-0.002141743267113916,2017.5,Aguascalientes,Hombre,25A44,-0.0014195808467972748
0.08377135830601157,-0.021471680669643223,0.016841434194740268,0.08694036044334097,-0.002141743267113916,-0.0014195808467972748,2017.75,Aguascalientes,Hombre,25A44,-0.024733325760915026
-0.016133035078041646,0.016841434194740268,0.012795175314241014,-0.002141743267113916,-0.0014195808467972748,-0.024733325760915026,2018.0,Aguascalientes,Hombre,25A44,0.11222251586229315
0.038228582938026,0.012795175314241014,0.026998434550581152,-0.0014195808467972748,-0.024733325760915026,0.11222251586229315,2018.25,Aguascalientes,Hombre,25A44,-0.0011483521396387086
-0.005556163215603482,0.026998434550581152,0.08694036044334097,-0.024733325760915026,0.11222251586229315,-0.0011483521396387086,2018.5,Aguascalientes,Hombre,25A44,-0.020356830784157287
-0.021471680669643223,0.08694036044334097,-0.002141743267113916,0.11222251586229315,-0.0011483521396387086,-0.020356830784157287,2018.75,Aguascalientes,Hombre,25A44,0.0016955206327271544
-0.032309340438721024,-0.06499654335275173,-0.01564507398923487,-0.09329114876553046,-8.399052863172773e-05,0.06374654682445025,2008.0,Aguascalientes,Hombre,45A64,0.037803305427879685
0.03299704562304262,-0.01564507398923487,0.03293225288752799,-8.399052863172773e-05,0.06374654682445025,0.037803305427879685,2008.25,Aguascalientes,Hombre,45A64,-0.03084722210181645
-0.011549144673564271,0.03293225288752799,0.12083398793331979,0.06374654682445025,0.037803305427879685,-0.03084722210181645,2008.5,Aguascalientes,Hombre,45A64,0.024782759245797426
0.16015028861909597,0.12083398793331979,-0.09329114876553046,0.037803305427879685,-0.03084722210181645,0.024782759245797426,2008.75,Aguascalientes,Hombre,45A64,0.04247416524219738
-0.06499654335275173,-0.09329114876553046,-8.399052863172773e-05,-0.03084722210181645,0.024782759245797426,0.04247416524219738,2009.0,Aguascalientes,Hombre,45A64,-0.006850433368849496
-0.01564507398923487,-8.399052863172773e-05,0.06374654682445025,0.024782759245797426,0.04247416524219738,-0.006850433368849496,2009.25,Aguascalientes,Hombre,45A64,0.04790967425217896
0.03293225288752799,0.06374654682445025,0.037803305427879685,0.04247416524219738,-0.006850433368849496,0.04790967425217896,2009.5,Aguascalientes,Hombre,45A64,-0.056197614521301786
0.12083398793331979,0.037803305427879685,-0.03084722210181645,-0.006850433368849496,0.04790967425217896,-0.056197614521301786,2009.75,Aguascalientes,Hombre,45A64,-0.026945024900221326
-0.09329114876553046,-0.03084722210181645,0.024782759245797426,0.04790967425217896,-0.056197614521301786,-0.026945024900221326,2010.0,Aguascalientes,Hombre,45A64,0.07862899596765316
-8.399052863172773e-05,0.024782759245797426,0.04247416524219738,-0.056197614521301786,-0.026945024900221326,0.07862899596765316,2010.25,Aguascalientes,Hombre,45A64,0.04086857578969072
0.06374654682445025,0.04247416524219738,-0.006850433368849496,-0.026945024900221326,0.07862899596765316,0.04086857578969072,2010.5,Aguascalientes,Hombre,45A64,-0.03762899195707947
0.037803305427879685,-0.006850433368849496,0.04790967425217896,0.07862899596765316,0.04086857578969072,-0.03762899195707947,2010.75,Aguascalientes,Hombre,45A64,0.004779817390423657
-0.03084722210181645,0.04790967425217896,-0.056197614521301786,0.04086857578969072,-0.03762899195707947,0.004779817390423657,2011.0,Aguascalientes,Hombre,45A64,0.10897840325611274
0.024782759245797426,-0.056197614521301786,-0.026945024900221326,-0.03762899195707947,0.004779817390423657,0.10897840325611274,2011.25,Aguascalientes,Hombre,45A64,-0.03389205962067221
0.04247416524219738,-0.026945024900221326,0.07862899596765316,0.004779817390423657,0.10897840325611274,-0.03389205962067221,2011.5,Aguascalientes,Hombre,45A64,0.029592041322605178
-0.006850433368849496,0.07862899596765316,0.04086857578969072,0.10897840325611274,-0.03389205962067221,0.029592041322605178,2011.75,Aguascalientes,Hombre,45A64,-0.04379025147578608
0.04790967425217896,0.04086857578969072,-0.03762899195707947,-0.03389205962067221,0.029592041322605178,-0.04379025147578608,2012.0,Aguascalientes,Hombre,45A64,0.04106907979019292
-0.056197614521301786,-0.03762899195707947,0.004779817390423657,0.029592041322605178,-0.04379025147578608,0.04106907979019292,2012.25,Aguascalientes,Hombre,45A64,-0.02340272622364159
-0.026945024900221326,0.004779817390423657,0.10897840325611274,-0.04379025147578608,0.04106907979019292,-0.02340272622364159,2012.5,Aguascalientes,Hombre,45A64,-0.03760432358516774
0.07862899596765316,0.10897840325611274,-0.03389205962067221,0.04106907979019292,-0.02340272622364159,-0.03760432358516774,2012.75,Aguascalientes,Hombre,45A64,0.0314997084572346
0.04086857578969072,-0.03389205962067221,0.029592041322605178,-0.02340272622364159,-0.03760432358516774,0.0314997084572346,2013.0,Aguascalientes,Hombre,45A64,0.08400020763196392
-0.03762899195707947,0.029592041322605178,-0.04379025147578608,-0.03760432358516774,0.0314997084572346,0.08400020763196392,2013.25,Aguascalientes,Hombre,45A64,-0.03815571150718744
0.004779817390423657,-0.04379025147578608,0.04106907979019292,0.0314997084572346,0.08400020763196392,-0.03815571150718744,2013.5,Aguascalientes,Hombre,45A64,-0.05329418505040573
0.10897840325611274,0.04106907979019292,-0.02340272622364159,0.08400020763196392,-0.03815571150718744,-0.05329418505040573,2013.75,Aguascalientes,Hombre,45A64,0.04185516188345284
-0.03389205962067221,-0.02340272622364159,-0.03760432358516774,-0.03815571150718744,-0.05329418505040573,0.04185516188345284,2014.0,Aguascalientes,Hombre,45A64,0.05384064254025067
0.029592041322605178,-0.03760432358516774,0.0314997084572346,-0.05329418505040573,0.04185516188345284,0.05384064254025067,2014.25,Aguascalientes,Hombre,45A64,0.023118781154620294
-0.04379025147578608,0.0314997084572346,0.08400020763196392,0.04185516188345284,0.05384064254025067,0.023118781154620294,2014.5,Aguascalientes,Hombre,45A64,-0.01053688001882902
0.04106907979019292,0.08400020763196392,-0.03815571150718744,0.05384064254025067,0.023118781154620294,-0.01053688001882902,2014.75,Aguascalientes,Hombre,45A64,0.06311683459478523
-0.02340272622364159,-0.03815571150718744,-0.05329418505040573,0.023118781154620294,-0.01053688001882902,0.06311683459478523,2015.0,Aguascalientes,Hombre,45A64,0.04934932016459648
-0.03760432358516774,-0.05329418505040573,0.04185516188345284,-0.01053688001882902,0.06311683459478523,0.04934932016459648,2015.25,Aguascalientes,Hombre,45A64,0.012045787695463828
0.0314997084572346,0.04185516188345284,0.05384064254025067,0.06311683459478523,0.04934932016459648,0.012045787695463828,2015.5,Aguascalientes,Hombre,45A64,-0.05250044390216524
0.08400020763196392,0.05384064254025067,0.023118781154620294,0.04934932016459648,0.012045787695463828,-0.05250044390216524,2015.75,Aguascalientes,Hombre,45A64,0.0434681701353683
-0.03815571150718744,0.023118781154620294,-0.01053688001882902,0.012045787695463828,-0.05250044390216524,0.0434681701353683,2016.0,Aguascalientes,Hombre,45A64,0.03931026629016099
-0.05329418505040573,-0.01053688001882902,0.06311683459478523,-0.05250044390216524,0.0434681701353683,0.03931026629016099,2016.25,Aguascalientes,Hombre,45A64,-0.01875966027546805
0.04185516188345284,0.06311683459478523,0.04934932016459648,0.0434681701353683,0.03931026629016099,-0.01875966027546805,2016.5,Aguascalientes,Hombre,45A64,0.035433029960795004
0.05384064254025067,0.04934932016459648,0.012045787695463828,0.03931026629016099,-0.01875966027546805,0.035433029960795004,2016.75,Aguascalientes,Hombre,45A64,-0.03359234885898066
0.023118781154620294,0.012045787695463828,-0.05250044390216524,-0.01875966027546805,0.035433029960795004,-0.03359234885898066,2017.0,Aguascalientes,Hombre,45A64,0.11774366846827267
-0.01053688001882902,-0.05250044390216524,0.0434681701353683,0.035433029960795004,-0.03359234885898066,0.11774366846827267,2017.25,Aguascalientes,Hombre,45A64,0.008756137892665938
0.06311683459478523,0.0434681701353683,0.03931026629016099,-0.03359234885898066,0.11774366846827267,0.008756137892665938,2017.5,Aguascalientes,Hombre,45A64,-0.03317903546858414
0.04934932016459648,0.03931026629016099,-0.01875966027546805,0.11774366846827267,0.008756137892665938,-0.03317903546858414,2017.75,Aguascalientes,Hombre,45A64,-0.017126286070528463
0.012045787695463828,-0.01875966027546805,0.035433029960795004,0.008756137892665938,-0.03317903546858414,-0.017126286070528463,2018.0,Aguascalientes,Hombre,45A64,-0.004787388756591904
-0.05250044390216524,0.035433029960795004,-0.03359234885898066,-0.03317903546858414,-0.017126286070528463,-0.004787388756591904,2018.25,Aguascalientes,Hombre,45A64,0.057358404962370324
0.0434681701353683,-0.03359234885898066,0.11774366846827267,-0.017126286070528463,-0.004787388756591904,0.057358404962370324,2018.5,Aguascalientes,Hombre,45A64,-0.006645027545739035
0.03931026629016099,0.11774366846827267,0.008756137892665938,-0.004787388756591904,0.057358404962370324,-0.006645027545739035,2018.75,Aguascalientes,Hombre,45A64,0.06745973741890743
-0.10057712838256538,-0.1171760234139746,0.20297019314249076,-0.07997406237741456,0.05263015099000268,-0.04786642973483779,2008.0,Aguascalientes,Hombre,65YMAS,0.03831655529441824
-0.1476702670969744,0.20297019314249076,0.05831299207087359,0.05263015099000268,-0.04786642973483779,0.03831655529441824,2008.25,Aguascalientes,Hombre,65YMAS,0.1130689364389148
0.10974561378810077,0.05831299207087359,0.27785911102855154,-0.04786642973483779,0.03831655529441824,0.1130689364389148,2008.5,Aguascalientes,Hombre,65YMAS,-0.11315742549295027
0.005954378760089307,0.27785911102855154,-0.07997406237741456,0.03831655529441824,0.1130689364389148,-0.11315742549295027,2008.75,Aguascalientes,Hombre,65YMAS,-0.14199866346838586
-0.1171760234139746,-0.07997406237741456,0.05263015099000268,0.1130689364389148,-0.11315742549295027,-0.14199866346838586,2009.0,Aguascalientes,Hombre,65YMAS,0.4249567758407655
0.20297019314249076,0.05263015099000268,-0.04786642973483779,-0.11315742549295027,-0.14199866346838586,0.4249567758407655,2009.25,Aguascalientes,Hombre,65YMAS,-0.04400993248450302
0.05831299207087359,-0.04786642973483779,0.03831655529441824,-0.14199866346838586,0.4249567758407655,-0.04400993248450302,2009.5,Aguascalientes,Hombre,65YMAS,-0.010671857733038692
0.27785911102855154,0.03831655529441824,0.1130689364389148,0.4249567758407655,-0.04400993248450302,-0.010671857733038692,2009.75,Aguascalientes,Hombre,65YMAS,-0.1348669786246759
-0.07997406237741456,0.1130689364389148,-0.11315742549295027,-0.04400993248450302,-0.010671857733038692,-0.1348669786246759,2010.0,Aguascalientes,Hombre,65YMAS,0.06852912383778342
0.05263015099000268,-0.11315742549295027,-0.14199866346838586,-0.010671857733038692,-0.1348669786246759,0.06852912383778342,2010.25,Aguascalientes,Hombre,65YMAS,0.018094516741057998
-0.04786642973483779,-0.14199866346838586,0.4249567758407655,-0.1348669786246759,0.06852912383778342,0.018094516741057998,2010.5,Aguascalientes,Hombre,65YMAS,-0.16246059928546852
0.03831655529441824,0.4249567758407655,-0.04400993248450302,0.06852912383778342,0.018094516741057998,-0.16246059928546852,2010.75,Aguascalientes,Hombre,65YMAS,0.04348056266179956
0.1130689364389148,-0.04400993248450302,-0.010671857733038692,0.018094516741057998,-0.16246059928546852,0.04348056266179956,2011.0,Aguascalientes,Hombre,65YMAS,0.1802876171139407
-0.11315742549295027,-0.010671857733038692,-0.1348669786246759,-0.16246059928546852,0.04348056266179956,0.1802876171139407,2011.25,Aguascalientes,Hombre,65YMAS,0.1294668545661386
-0.14199866346838586,-0.1348669786246759,0.06852912383778342,0.04348056266179956,0.1802876171139407,0.1294668545661386,2011.5,Aguascalientes,Hombre,65YMAS,-0.09620734374819717
0.4249567758407655,0.06852912383778342,0.018094516741057998,0.1802876171139407,0.1294668545661386,-0.09620734374819717,2011.75,Aguascalientes,Hombre,65YMAS,0.055727208083635515
-0.04400993248450302,0.018094516741057998,-0.16246059928546852,0.1294668545661386,-0.09620734374819717,0.055727208083635515,2012.0,Aguascalientes,Hombre,65YMAS,0.032507773530389805
-0.010671857733038692,-0.16246059928546852,0.04348056266179956,-0.09620734374819717,0.055727208083635515,0.032507773530389805,2012.25,Aguascalientes,Hombre,65YMAS,-0.15661448184849058
-0.1348669786246759,0.04348056266179956,0.1802876171139407,0.055727208083635515,0.032507773530389805,-0.15661448184849058,2012.5,Aguascalientes,Hombre,65YMAS,0.19222875713819532
0.06852912383778342,0.1802876171139407,0.1294668545661386,0.032507773530389805,-0.15661448184849058,0.19222875713819532,2012.75,Aguascalientes,Hombre,65YMAS,-0.09709849578964691
0.018094516741057998,0.1294668545661386,-0.09620734374819717,-0.15661448184849058,0.19222875713819532,-0.09709849578964691,2013.0,Aguascalientes,Hombre,65YMAS,0.09964014454970371
-0.16246059928546852,-0.09620734374819717,0.055727208083635515,0.19222875713819532,-0.09709849578964691,0.09964014454970371,2013.25,Aguascalientes,Hombre,65YMAS,0.10936187718322077
0.04348056266179956,0.055727208083635515,0.032507773530389805,-0.09709849578964691,0.09964014454970371,0.10936187718322077,2013.5,Aguascalientes,Hombre,65YMAS,0.06753960637638912
0.1802876171139407,0.032507773530389805,-0.15661448184849058,0.09964014454970371,0.10936187718322077,0.06753960637638912,2013.75,Aguascalientes,Hombre,65YMAS,-0.1671532210526443
0.1294668545661386,-0.15661448184849058,0.19222875713819532,0.10936187718322077,0.06753960637638912,-0.1671532210526443,2014.0,Aguascalientes,Hombre,65YMAS,0.0023894812580813607
